symbol,strategy,signalDate,footprintScore,deliveryRatio,volumeRatio,entryDate,exitDate,entryPrice,stop,target,exitName,exitReason,holdSessions,netReturnPct,netR
CUPID,Relative-strength leader breakout,2026-08-11,60,1.409,1.113,2026-08-12,2026-08-17,281,259.03,335.92,2.5R fixed target,Stop,4,-8.118,-1.038
DEEPINDS,Relative-strength leader breakout,2026-08-11,73,1.386,0.876,2026-08-12,2026-08-18,681.36,618.74,837.91,2.5R fixed target,Time Exit,5,5.07,0.552
INDSWFTLAB,Relative-strength leader breakout,2026-08-11,92,10.692,20.074,2026-08-12,2026-08-18,302.9,261.53,406.34,2.5R fixed target,Time Exit,5,14.216,1.041
KSHINTL,Relative-strength leader breakout,2026-08-11,59,8.973,14.272,2026-08-12,2026-08-12,1047.59,974.84,1229.47,2.5R fixed target,Stop,1,-7.245,-1.043
SETL,Relative-strength leader breakout,2026-08-11,66,4.934,3.997,2026-08-12,2026-08-18,301.9,275.74,367.3,2.5R fixed target,Time Exit,5,2.002,0.231
VARROC,Relative-strength leader breakout,2026-08-11,83,1.366,0.789,2026-08-12,2026-08-18,856.36,795.28,1009.06,2.5R fixed target,Time Exit,5,-1.755,-0.246
BOSCHLTD,Relative-strength leader breakout,2026-08-12,100,2.572,2.756,2026-08-13,2026-08-19,46828.47,44789.1,51926.91,2.5R fixed target,Time Exit,5,3.184,0.731
EMIL,Relative-strength leader breakout,2026-08-12,100,1.593,2.514,2026-08-13,2026-08-19,195.39,177.3,240.62,2.5R fixed target,Time Exit,5,-2.424,-0.262
MARKSANS,Relative-strength leader breakout,2026-08-12,92,9.879,35.831,2026-08-14,2026-08-14,320.64,300.89,370.01,2.5R fixed target,Stop,1,-6.46,-1.049
PRICOLLTD,Relative-strength leader breakout,2026-08-12,88,1.617,1.922,2026-08-14,2026-08-20,794.14,742.73,922.65,2.5R fixed target,Time Exit,5,0.898,0.139
TI,Relative-strength leader breakout,2026-08-12,100,2.184,1.864,2026-08-13,2026-08-19,540.08,504.92,627.97,2.5R fixed target,Time Exit,5,5.953,0.915
AZAD,Relative-strength leader breakout,2026-08-13,92,3.259,3.701,2026-08-14,2026-08-20,2694.38,2510.89,3153.1,2.5R fixed target,Time Exit,5,2.38,0.35
CNL,Relative-strength leader breakout,2026-08-13,71,1.344,0.265,2026-08-14,2026-08-20,1251.4,1138.65,1533.27,2.5R fixed target,Time Exit,5,-0.56,-0.062
NELCO,Relative-strength leader breakout,2026-08-13,92,3.42,2.727,2026-08-14,2026-08-18,1057.11,970.42,1273.84,2.5R fixed target,Stop,3,-8.501,-1.037
PARAS,Relative-strength leader breakout,2026-08-13,100,2.929,1.856,2026-08-14,2026-08-20,1356.81,1265.67,1584.65,2.5R fixed target,Time Exit,5,10.401,1.548
PAYTM,Relative-strength leader breakout,2026-08-13,59,0.745,0.633,2026-08-14,2026-08-18,1652.8,1560.3,1884.05,2.5R fixed target,Stop,3,-5.897,-1.054
RAYMOND,Relative-strength leader breakout,2026-08-13,100,2.169,1.93,2026-08-17,2026-08-21,646.69,607.83,743.83,2.5R fixed target,Time Exit,5,-0.848,-0.141
SGMART,Relative-strength leader breakout,2026-08-13,88,1.442,1.28,2026-08-14,2026-08-20,757.4,715.68,861.7,2.5R fixed target,Time Exit,5,6.011,1.091
TMCV,Relative-strength leader breakout,2026-08-13,95,2.449,3.057,2026-08-14,2026-08-20,485.97,460.95,548.52,2.5R fixed target,Time Exit,5,-2.022,-0.393
WEL,Relative-strength leader breakout,2026-08-13,82,2.449,0.882,2026-08-14,2026-08-20,144.04,130.42,178.08,2.5R fixed target,Time Exit,5,-5.852,-0.619
WELCORP,Relative-strength leader breakout,2026-08-13,63,0.894,0.624,2026-08-14,2026-08-20,1889.8,1811.57,2085.38,2.5R fixed target,Time Exit,5,5.806,1.403
HAPPYFORGE,Relative-strength leader breakout,2026-08-14,100,2.412,1.917,2026-08-17,2026-08-21,2131.2,1966.53,2542.86,2.5R fixed target,Time Exit,5,3.482,0.451
MANORAMA,Relative-strength leader breakout,2026-08-14,77,16.971,60.176,2026-08-17,2026-08-17,1871.74,1760.11,2150.8,2.5R fixed target,Stop,1,-6.264,-1.05
MOL,Relative-strength leader breakout,2026-08-14,100,3.355,4.085,2026-08-17,2026-08-21,63.99,58.46,77.82,2.5R fixed target,Time Exit,5,-6.129,-0.709
MUNJALAU,Relative-strength leader breakout,2026-08-14,85,8.773,10.242,2026-08-17,2026-08-18,125.48,118.06,144.04,2.5R fixed target,Stop,2,-6.216,-1.051
AVADHSUGAR,Relative-strength leader breakout,2026-08-17,100,3.78,2.424,2026-08-18,2026-08-24,738,665.27,919.82,2.5R fixed target,Time Exit,5,12.464,1.265
AVALON,Relative-strength leader breakout,2026-08-17,80,2.286,2.1,2026-08-18,2026-08-24,2085.16,1915,2510.57,2.5R fixed target,Time Exit,5,1.342,0.164
CONCORDBIO,Relative-strength leader breakout,2026-08-17,100,3.404,3.681,2026-08-18,2026-08-24,1538.97,1434.2,1800.91,2.5R fixed target,Time Exit,5,-0.272,-0.04
CYIENTDLM,Relative-strength leader breakout,2026-08-17,59,0.994,0.489,2026-08-18,2026-08-24,744.49,687.7,886.44,2.5R fixed target,Time Exit,5,-1.46,-0.191
DECNGOLD,Relative-strength leader breakout,2026-08-17,82,2.293,1.383,2026-08-18,2026-08-24,244.29,222.42,298.96,2.5R fixed target,Time Exit,5,1.06,0.118
NRBBEARING,Relative-strength leader breakout,2026-08-17,88,1.981,1.834,2026-08-18,2026-08-24,487.97,448.26,587.26,2.5R fixed target,Time Exit,5,-1.739,-0.214
RATNAVEER,Relative-strength leader breakout,2026-08-17,92,2.404,1.655,2026-08-18,2026-08-24,248.15,224.45,307.39,2.5R fixed target,Time Exit,5,9.039,0.946
RISHABH,Relative-strength leader breakout,2026-08-17,92,6.028,6.364,2026-08-18,2026-08-24,700.15,646,835.52,2.5R fixed target,Time Exit,5,-0.385,-0.05
RUBICON,Relative-strength leader breakout,2026-08-17,92,9.536,14.443,2026-08-18,2026-08-24,1811.62,1692.55,2109.27,2.5R fixed target,Time Exit,5,-2.26,-0.344
TDPOWERSYS,Relative-strength leader breakout,2026-08-17,100,1.5,1.417,2026-08-18,2026-08-24,1572.94,1421.8,1950.78,2.5R fixed target,Gap Stop,5,-51.029,-5.311
TFCILTD,Relative-strength leader breakout,2026-08-17,83,1.442,2.367,2026-08-19,2026-08-25,127.25,120.17,144.97,2.5R fixed target,Time Exit,5,7.374,1.325
UFLEX,Relative-strength leader breakout,2026-08-17,92,11.476,4.635,2026-08-18,2026-08-24,615,553.07,769.84,2.5R fixed target,Time Exit,5,0.383,0.038
UTLSOLAR,Relative-strength leader breakout,2026-08-17,90,3.964,4.374,2026-08-18,2026-08-24,468.8,429.04,568.19,2.5R fixed target,Time Exit,5,-2.209,-0.261
ACE,Relative-strength leader breakout,2026-08-18,88,2.614,2.161,2026-08-19,2026-08-25,1190.7,1119.73,1368.14,2.5R fixed target,Time Exit,5,-3.315,-0.556
ASIANENE,Relative-strength leader breakout,2026-08-18,92,4.791,6.829,2026-08-19,2026-08-25,466.03,424.21,570.58,2.5R fixed target,Time Exit,5,-3.439,-0.383
GLAXO,Relative-strength leader breakout,2026-08-18,100,7.414,6.992,2026-08-19,2026-08-25,2924.84,2792.25,3256.31,2.5R fixed target,Time Exit,5,1.018,0.225
JYOTICNC,Relative-strength leader breakout,2026-08-18,62,3.752,5.213,2026-08-19,2026-08-25,949.8,877.58,1130.34,2.5R fixed target,Time Exit,5,3.928,0.517
NETWEB,Relative-strength leader breakout,2026-08-18,100,1.401,1.671,2026-08-20,2026-08-26,5407.19,5000.36,6424.29,2.5R fixed target,Time Exit,5,-2.802,-0.372
TBOTEK,Relative-strength leader breakout,2026-08-18,55,1.332,1.081,2026-08-19,2026-08-25,1728.95,1607.23,2033.26,2.5R fixed target,Time Exit,5,-0.523,-0.074
BOSCH-HCIL,Relative-strength leader breakout,2026-08-19,71,1.138,0.893,2026-08-20,2026-08-26,1779,1638.1,2131.24,2.5R fixed target,Time Exit,5,-4.426,-0.559
FCL,Relative-strength leader breakout,2026-08-19,52,1.629,1.89,2026-08-21,2026-08-27,46.29,42.32,56.21,2.5R fixed target,Time Exit,5,4.447,0.519
RGL,Relative-strength leader breakout,2026-08-19,90,1.604,1.298,2026-08-20,2026-08-26,131.26,118.72,162.62,2.5R fixed target,Time Exit,5,15.941,1.668
RRKABEL,Relative-strength leader breakout,2026-08-19,61,1.127,0.842,2026-08-21,2026-08-27,2926.74,2768.9,3321.34,2.5R fixed target,Time Exit,5,-3.602,-0.668
THELEELA,Relative-strength leader breakout,2026-08-19,85,2.394,2.559,2026-08-20,2026-08-26,542.88,507.78,630.65,2.5R fixed target,Time Exit,5,1.527,0.236
BLACKBUCK,Relative-strength leader breakout,2026-08-20,92,3.016,1.952,2026-08-21,2026-08-24,636.27,603.07,719.27,2.5R fixed target,Stop,2,-5.518,-1.057
COFORGE,Relative-strength leader breakout,2026-08-20,88,1.565,1.215,2026-08-24,2026-08-28,1892.28,1816.38,2082.03,2.5R fixed target,Time Exit,5,6.164,1.537
DEVYANI,Relative-strength leader breakout,2026-08-20,88,1.518,0.869,2026-08-21,2026-08-27,148.3,137.97,174.1,2.5R fixed target,Time Exit,5,-1.774,-0.255
DHAMPURSUG,Relative-strength leader breakout,2026-08-20,92,7.124,9.042,2026-08-24,2026-08-24,193.28,176.6,234.96,2.5R fixed target,Stop,1,-8.926,-1.035
DIXON,Relative-strength leader breakout,2026-08-20,92,2.289,1.922,2026-08-24,2026-08-28,15000,14368.16,16579.61,2.5R fixed target,Time Exit,5,-2.633,-0.625
EPL,Relative-strength leader breakout,2026-08-20,90,3.974,3.96,2026-08-21,2026-08-26,273.55,257.26,314.25,2.5R fixed target,Stop,4,-6.252,-1.05
ETERNAL,Relative-strength leader breakout,2026-08-20,94,1.744,1.19,2026-08-21,2026-08-27,330,316.7,363.25,2.5R fixed target,Time Exit,5,-0.755,-0.187
KWIL,Relative-strength leader breakout,2026-08-20,100,4.986,6.161,2026-08-21,2026-08-27,44.39,40.61,53.84,2.5R fixed target,Time Exit,5,4.119,0.484
LENSKART,Relative-strength leader breakout,2026-08-20,75,1.244,0.941,2026-08-21,2026-08-27,659.22,627.43,738.67,2.5R fixed target,Stop,5,-5.121,-1.062
MANYAVAR,Relative-strength leader breakout,2026-08-20,63,0.474,0.129,2026-08-21,2026-08-27,551.75,518.11,635.85,2.5R fixed target,Time Exit,5,-1.605,-0.263
PRABHA,Relative-strength leader breakout,2026-08-20,100,4.217,2.361,2026-08-21,2026-08-27,215.23,195.65,264.17,2.5R fixed target,Time Exit,5,-4.189,-0.46
ROLEXRINGS,Relative-strength leader breakout,2026-08-20,81,1.343,0.594,2026-08-21,2026-08-27,187.75,173.01,224.61,2.5R fixed target,Time Exit,5,-4.201,-0.535
SAMBHV,Relative-strength leader breakout,2026-08-20,90,3.505,2.988,2026-08-21,2026-08-27,133.67,124.28,157.13,2.5R fixed target,Stop,5,-7.321,-1.043
SAPPHIRE,Relative-strength leader breakout,2026-08-20,71,1.029,0.593,2026-08-21,2026-08-27,245.94,228.59,289.31,2.5R fixed target,Time Exit,5,-2.821,-0.4
STYLEBAAZA,Relative-strength leader breakout,2026-08-20,100,2.764,2.716,2026-08-21,2026-08-24,444.74,401.14,553.72,2.5R fixed target,Stop,2,-10.102,-1.031
SUVEN,Relative-strength leader breakout,2026-08-20,84,4.656,4.774,2026-08-21,2026-08-27,378.2,343.88,464.02,2.5R fixed target,Time Exit,5,-2.972,-0.327
WELSPUNLIV,Relative-strength leader breakout,2026-08-20,100,3.766,2.487,2026-08-24,2026-08-28,191.85,176.92,229.17,2.5R fixed target,Time Exit,5,-1.026,-0.132
IIFL,Relative-strength leader breakout,2026-08-21,100,4.511,6.733,2026-08-24,2026-08-25,688.47,657.72,765.36,2.5R fixed target,Stop,2,-4.767,-1.067
KENNAMET,Relative-strength leader breakout,2026-08-21,92,2.567,4.541,2026-08-24,2026-08-28,4163.41,3821.45,5018.32,2.5R fixed target,Time Exit,5,9.713,1.183
SHRIPISTON,Relative-strength leader breakout,2026-08-21,100,1.471,1.479,2026-08-24,2026-08-28,4655.09,4392.2,5312.33,2.5R fixed target,Time Exit,5,-2.081,-0.368
URBANCO,Relative-strength leader breakout,2026-08-21,82,3.065,5.894,2026-08-24,2026-08-28,160.32,149.82,186.56,2.5R fixed target,Time Exit,5,4.746,0.725
VMART,Relative-strength leader breakout,2026-08-21,78,1.858,3.917,2026-08-24,2026-08-28,861.72,815.31,977.75,2.5R fixed target,Stop,5,-5.686,-1.056
WELCORP,Relative-strength leader breakout,2026-08-21,100,6.686,26.683,2026-08-24,2026-08-26,2353.6,2232.04,2657.5,2.5R fixed target,Stop,3,-5.465,-1.058
BALUFORGE,Relative-strength leader breakout,2026-08-24,100,5.842,9.822,2026-08-26,2026-09-01,639.28,588.11,767.2,2.5R fixed target,Time Exit,5,-3.018,-0.377
ENTERO,Relative-strength leader breakout,2026-08-24,100,4.706,6.083,2026-08-25,2026-08-31,1595,1457.84,1937.91,2.5R fixed target,Time Exit,5,13.173,1.532
GSPCROP,Relative-strength leader breakout,2026-08-24,68,2.939,1.851,2026-08-25,2026-08-31,626.25,599.16,693.98,2.5R fixed target,Time Exit,5,1.816,0.42
HFCL,Relative-strength leader breakout,2026-08-24,88,1.53,1.237,2026-08-25,2026-08-31,239.89,223.56,280.71,2.5R fixed target,Time Exit,5,3.536,0.519
SHILPAMED,Relative-strength leader breakout,2026-08-24,88,1.527,0.945,2026-08-25,2026-08-31,868.38,801.25,1036.21,2.5R fixed target,Time Exit,5,9.018,1.167
SUDARSCHEM,Relative-strength leader breakout,2026-08-24,100,2.14,1.747,2026-08-26,2026-09-01,1251.8,1154.67,1494.61,2.5R fixed target,Time Exit,5,-1.187,-0.153
TIIL,Relative-strength leader breakout,2026-08-24,100,1.895,0.853,2026-08-25,2026-08-31,3478,3153.07,4290.32,2.5R fixed target,Time Exit,5,-5.95,-0.637
CYIENTDLM,Relative-strength leader breakout,2026-08-25,86,1.675,1.75,2026-08-26,2026-09-01,779.56,719.9,928.7,2.5R fixed target,Time Exit,5,9.66,1.262
DIVISLAB,Relative-strength leader breakout,2026-08-25,71,1.014,1.087,2026-08-26,2026-08-31,8761.99,8504.24,9406.36,2.5R fixed target,Target,4,7.054,2.398
NITINSPIN,Relative-strength leader breakout,2026-08-25,80,3.075,2.239,2026-08-26,2026-09-01,629.26,582.26,746.76,2.5R fixed target,Time Exit,5,-0.063,-0.008
PARADEEP,Relative-strength leader breakout,2026-08-25,50,3.291,3.923,2026-08-26,2026-09-01,160.92,152.81,181.2,2.5R fixed target,Time Exit,5,-2.42,-0.48
PAYTM,Relative-strength leader breakout,2026-08-25,100,2.113,2.063,2026-08-26,2026-09-01,1721.44,1621.61,1971,2.5R fixed target,Stop,5,-6.099,-1.052
TIMEX,Relative-strength leader breakout,2026-08-25,53,1.136,1.164,2026-08-26,2026-09-01,625.65,582.46,733.62,2.5R fixed target,Time Exit,5,3.185,0.461
AEROFLEX,Relative-strength leader breakout,2026-08-26,100,2.108,2.221,2026-08-28,2026-09-03,543.08,502.72,643.99,2.5R fixed target,Time Exit,5,-0.472,-0.064
ARIS,Relative-strength leader breakout,2026-08-26,83,1.289,1.38,2026-08-27,2026-09-01,149.3,140.66,170.89,2.5R fixed target,Stop,4,-6.086,-1.052
IFCI,Relative-strength leader breakout,2026-08-26,95,2.468,2.147,2026-08-27,2026-09-02,87.32,82.31,99.86,2.5R fixed target,Time Exit,5,12.292,2.14
IOLCP,Relative-strength leader breakout,2026-08-26,82,3.732,4.514,2026-08-27,2026-09-02,188.01,170.52,231.73,2.5R fixed target,Time Exit,5,-0.101,-0.011
LAURUSLABS,Relative-strength leader breakout,2026-08-26,80,2.045,1.786,2026-08-27,2026-09-02,1902.1,1834.61,2070.82,2.5R fixed target,Stop,5,-3.848,-1.085
RAMRAT,Relative-strength leader breakout,2026-08-26,88,2.333,2.39,2026-08-27,2026-09-02,528.35,495.42,610.67,2.5R fixed target,Time Exit,5,0.978,0.157
RPEL,Relative-strength leader breakout,2026-08-26,100,1.877,1.505,2026-08-27,2026-09-02,1752.5,1607.86,2114.09,2.5R fixed target,Time Exit,5,0.961,0.116
SETL,Relative-strength leader breakout,2026-08-26,100,3.941,2.806,2026-08-27,2026-09-02,336.75,306.64,412.04,2.5R fixed target,Time Exit,5,11.044,1.235
TBZ,Relative-strength leader breakout,2026-08-26,92,2.127,2.319,2026-08-27,2026-09-02,309.82,279.32,386.07,2.5R fixed target,Target,5,24.311,2.47
TFCILTD,Relative-strength leader breakout,2026-08-26,54,0.634,0.782,2026-08-27,2026-09-02,144.03,134.11,168.82,2.5R fixed target,Time Exit,5,1.167,0.169
UFLEX,Relative-strength leader breakout,2026-08-26,84,3.303,1.259,2026-08-27,2026-09-02,658.06,606.97,785.8,2.5R fixed target,Time Exit,5,6.346,0.817
ASIANENE,Relative-strength leader breakout,2026-08-27,71,1.122,0.721,2026-08-28,2026-09-03,499,452.77,614.56,2.5R fixed target,Time Exit,5,4.51,0.487
INOXINDIA,Relative-strength leader breakout,2026-08-27,82,7.799,30.991,2026-08-28,2026-08-31,2228.45,2097.87,2554.89,2.5R fixed target,Stop,2,-6.159,-1.051
RATNAVEER,Relative-strength leader breakout,2026-08-27,93,1.174,0.696,2026-08-28,2026-09-03,297.49,268.8,369.24,2.5R fixed target,Time Exit,5,-4.13,-0.428
RUBICON,Relative-strength leader breakout,2026-08-27,69,0.95,0.831,2026-08-28,2026-09-03,1875.74,1728.89,2242.87,2.5R fixed target,Time Exit,5,-5.634,-0.72
AGI,Relative-strength leader breakout,2026-08-28,84,2.698,2.765,2026-08-31,2026-09-04,781,734.95,896.13,2.5R fixed target,Stop,5,-6.197,-1.051
ATHERENERG,Relative-strength leader breakout,2026-08-28,94,2.409,3.325,2026-08-31,2026-09-04,1655,1533.05,1959.88,2.5R fixed target,Time Exit,5,-4.59,-0.623
CRAFTSMAN,Relative-strength leader breakout,2026-08-28,94,1.96,1.806,2026-08-31,2026-09-04,11221.9,10681.9,12571.9,2.5R fixed target,Time Exit,5,1.269,0.264
DYCL,Relative-strength leader breakout,2026-08-28,92,3.593,4.663,2026-08-31,2026-09-04,493,451.5,596.75,2.5R fixed target,Time Exit,5,-1.334,-0.159
FMGOETZE,Relative-strength leader breakout,2026-08-28,90,19.217,8.816,2026-08-31,2026-09-04,616.03,566.57,739.67,2.5R fixed target,Gap Stop,5,-17.349,-2.161
GHCLTEXTIL,Relative-strength leader breakout,2026-08-28,88,2.153,1.631,2026-08-31,2026-09-04,132.3,122.34,157.22,2.5R fixed target,Time Exit,5,3.038,0.403
INGERRAND,Relative-strength leader breakout,2026-08-28,86,3.822,3.536,2026-08-31,2026-09-04,4908.8,4624.8,5618.8,2.5R fixed target,Time Exit,5,-1.606,-0.278
JTLIND,Relative-strength leader breakout,2026-08-28,100,5.993,6.64,2026-08-31,2026-09-04,91.19,85.56,105.28,2.5R fixed target,Time Exit,5,0.224,0.036
MARINE,Relative-strength leader breakout,2026-08-28,88,2.179,2.006,2026-09-01,2026-09-04,412.97,379.17,497.47,2.5R fixed target,Time Exit,4,4.343,0.531
MOREPENLAB,Relative-strength leader breakout,2026-08-28,88,2.003,1.151,2026-08-31,2026-09-04,106.58,96.35,132.16,2.5R fixed target,Time Exit,5,6.415,0.668
PVP,Relative-strength leader breakout,2026-08-28,83,1.1,0.46,2026-08-31,2026-09-04,67.88,58.87,90.39,2.5R fixed target,Time Exit,5,-0.212,-0.016
RSL,Relative-strength leader breakout,2026-08-28,88,3.168,1.967,2026-08-31,2026-09-04,178.97,166.22,210.84,2.5R fixed target,Time Exit,5,1.114,0.156
UNIPARTS,Relative-strength leader breakout,2026-08-28,88,2.222,2.075,2026-08-31,2026-09-04,881.56,828.36,1014.56,2.5R fixed target,Time Exit,5,-1.152,-0.191
APCOTEXIND,Relative-strength leader breakout,2026-08-31,80,2.38,2.363,2026-09-01,2026-09-02,657.31,623.79,741.12,2.5R fixed target,Stop,2,-5.4,-1.059
CYIENT,Relative-strength leader breakout,2026-08-31,100,1.648,1.648,2026-09-01,2026-09-03,1219,1112.67,1484.82,2.5R fixed target,Stop,3,-9.023,-1.034
GCSL,Relative-strength leader breakout,2026-08-31,80,1.608,1.457,2026-09-01,2026-09-04,563.07,511.87,691.07,2.5R fixed target,Time Exit,4,5.397,0.593
HAPPYFORGE,Relative-strength leader breakout,2026-08-31,88,2.431,1.612,2026-09-01,2026-09-04,2449,2256.76,2929.61,2.5R fixed target,Stop,4,-8.15,-1.038
MANALIPETC,Relative-strength leader breakout,2026-08-31,100,6.639,45.809,2026-09-01,2026-09-04,84.97,77.02,104.84,2.5R fixed target,Time Exit,4,1.807,0.193
SUDEEPPHRM,Relative-strength leader breakout,2026-08-31,81,1.289,0.857,2026-09-01,2026-09-04,1222.7,1122.79,1472.46,2.5R fixed target,Time Exit,4,8.418,1.03
TVSSRICHAK,Relative-strength leader breakout,2026-08-31,100,1.577,0.937,2026-09-01,2026-09-04,5596.17,5065.81,6922.08,2.5R fixed target,Time Exit,4,-6.709,-0.708
WELSPUNLIV,Relative-strength leader breakout,2026-08-31,63,0.838,0.369,2026-09-01,2026-09-04,198.4,186.94,227.05,2.5R fixed target,Time Exit,4,4.798,0.831
COMSYN,Relative-strength leader breakout,2026-09-01,92,3.065,1.37,2026-09-02,2026-09-04,310.52,284.81,374.8,2.5R fixed target,Time Exit,3,-3.269,-0.395
DCBBANK,Relative-strength leader breakout,2026-09-01,93,1.335,1.275,2026-09-03,2026-09-04,226.07,212.57,259.83,2.5R fixed target,Time Exit,2,-2.658,-0.445
GANDHAR,Relative-strength leader breakout,2026-09-01,73,1.722,1.75,2026-09-03,2026-09-04,269.04,254.59,305.16,2.5R fixed target,Time Exit,2,-0.834,-0.155
SAILIFE,Relative-strength leader breakout,2026-09-01,67,3.244,4.752,2026-09-02,2026-09-04,1563.12,1486.18,1755.46,2.5R fixed target,Time Exit,3,1.055,0.214
TNPETRO,Relative-strength leader breakout,2026-09-01,90,9.299,8.088,2026-09-02,2026-09-04,135.77,125.04,162.6,2.5R fixed target,Time Exit,3,-2.562,-0.324
WAKEFIT,Relative-strength leader breakout,2026-09-01,62,1.533,0.995,2026-09-02,2026-09-04,154.81,143.34,183.49,2.5R fixed target,Time Exit,3,-2.405,-0.325
WELCORP,Relative-strength leader breakout,2026-09-01,100,2.045,1.418,2026-09-02,2026-09-04,2580.15,2385.28,3067.34,2.5R fixed target,Time Exit,3,0.105,0.014
WELENT,Relative-strength leader breakout,2026-09-01,87,1.153,0.827,2026-09-02,2026-09-04,713.92,665.98,833.78,2.5R fixed target,Time Exit,3,13.662,2.034
RAYMOND,Relative-strength leader breakout,2026-09-02,88,2.848,4.056,2026-09-03,2026-09-04,676.25,637.57,772.95,2.5R fixed target,Time Exit,2,9.253,1.618
SYNCOMF,Relative-strength leader breakout,2026-09-02,100,3.072,2.331,2026-09-03,2026-09-04,21.69,19.61,26.9,2.5R fixed target,Time Exit,2,-5.432,-0.566
VINDHYATEL,Relative-strength leader breakout,2026-09-02,92,1.946,2.215,2026-09-03,2026-09-04,2755.5,2533.46,3310.59,2.5R fixed target,Time Exit,2,-1.127,-0.14
WINDLAS,Relative-strength leader breakout,2026-09-02,94,5.224,6.961,2026-09-03,2026-09-04,1112.22,1032.51,1311.49,2.5R fixed target,Time Exit,2,0.97,0.135
CGCL,Relative-strength leader breakout,2026-09-03,100,1.737,2.038,2026-09-04,2026-09-04,274,252.01,328.98,2.5R fixed target,Time Exit,1,1.853,0.231
DEEPINDS,Relative-strength leader breakout,2026-09-03,92,3.962,3.715,2026-09-04,2026-09-04,757.75,682.58,945.68,2.5R fixed target,Time Exit,1,3.488,0.352
ENTERO,Relative-strength leader breakout,2026-09-03,75,0.625,0.403,2026-09-04,2026-09-04,1866.73,1739.11,2185.75,2.5R fixed target,Time Exit,1,-2.396,-0.35
JINDWORLD,Relative-strength leader breakout,2026-09-03,90,16.348,10.429,2026-09-04,2026-09-04,49.67,44.31,63.06,2.5R fixed target,Time Exit,1,15.484,1.436
